Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2.52,0.00725,-0.03929,0.97855,2.55798,0.14099,1.11391
2.524,0.00702,-0.03853,0.97725,2.86011,0.26184,0.92602
2.528,0.00641,-0.03944,0.97824,3.30322,0.14099,1.10049
2.532,0.00626,-0.03883,0.97847,3.94775,0.18127,1.06023
2.536,0.00641,-0.037,0.97771,4.51172,-0.10071,0.79181
2.54,0.00618,-0.0396,0.97878,4.91455,-0.14099,0.73813
2.544,0.0061,-0.03975,0.97893,5.31738,-0.04028,0.55024
2.548,0.00648,-0.03899,0.98015,5.98206,0.06042,0.32209
2.552,0.00542,-0.04036,0.98312,6.22375,0.14099,0.44288
2.556,0.00679,-0.04051,0.98503,6.4856,0.30212,0.30867
2.56,0.00671,-0.04066,0.98541,7.04956,0.14099,0.21473
2.564,0.00702,-0.0412,0.98572,7.49268,0.10071,-0.0671
2.568,0.00702,-0.0412,0.98419,7.63367,0.34241,-0.36236
2.572,0.00603,-0.03906,0.98351,7.71423,0.26184,-0.49656
2.576,0.00687,-0.04112,0.98671,8.23792,0.40283,-0.63077
2.58,0.00702,-0.04158,0.9893,8.56018,0.38269,-0.63077
2.584,0.00809,-0.04196,0.99068,8.88245,0.42297,-0.65761
2.588,0.00748,-0.04326,0.99106,9.06372,0.32227,-0.81866
2.592,0.00687,-0.04135,0.98686,9.20471,0.44312,-0.89918
2.596,0.00679,-0.04059,0.98625,9.32556,0.34241,-0.87234
2.6,0.00656,-0.04219,0.99121,9.44641,0.14099,-1.3018
2.604,0.00771,-0.04387,0.99556,9.40613,0.16113,-1.52995
2.608,0.00755,-0.04471,0.99747,9.60754,0.32227,-1.40916
2.612,0.00702,-0.0441,0.99548,9.54712,0.26184,-1.436
2.616,0.0061,-0.0428,0.9938,9.76868,0.16113,-1.54337
2.62,0.00648,-0.04265,0.99533,9.84924,0.30212,-1.57021
2.624,0.00824,-0.04341,0.99884,9.64783,0.46326,-1.57021
2.628,0.00931,-0.04517,1.00281,9.78882,0.22156,-1.83862
2.632,0.00839,-0.04494,1.00342,9.88953,-0.04028,-1.8252
2.636,0.00778,-0.04509,1.0006,9.88953,0.20142,-1.69099
2.64,0.00816,-0.04349,1.00136,9.62769,0.40283,-1.7581
2.644,0.00664,-0.04318,1.00304,9.48669,0.2417,-1.98625
2.648,0.00862,-0.04364,1.00685,9.50684,-0.02014,-2.01309
2.652,0.00839,-0.04707,1.0112,9.52698,0.32227,-1.91914
2.656,0.00893,-0.04623,1.0112,9.36584,0.38269,-1.73125
2.66,0.00854,-0.0473,1.00937,8.74146,0.34241,-2.03993
2.664,0.00908,-0.04402,1.00426,8.8623,0.26184,-2.12045
2.668,0.00839,-0.04326,1.00449,8.66089,0.32227,-2.02651
2.672,0.0087,-0.04639,1.00792,8.60046,0.22156,-2.02651
2.676,0.01022,-0.04562,1.01074,8.39905,0.42297,-1.8252
2.68,0.00923,-0.04639,1.01295,7.93579,0.36255,-1.55679
2.684,0.00969,-0.04601,1.00777,7.41211,0.06042,-1.71783
2.688,0.00992,-0.04318,1.00037,6.98914,0.04028,-1.55679
2.692,0.00877,-0.04425,0.99869,6.98914,0.04028,-1.61047
2.696,0.00908,-0.04471,1.00044,7.04956,0.10071,-1.46284
2.7,0.01022,-0.04517,1.00723,6.828,0.12085,-1.35548
2.704,0.01038,-0.04913,1.01448,6.60645,0.04028,-1.35548
2.708,0.00885,-0.04677,1.01288,6.26404,0.16113,-1.22127
2.712,0.00854,-0.0457,1.00677,5.92163,0.12085,-1.24811
2.716,0.00984,-0.04509,1.00197,5.94177,0.16113,-1.16759
2.72,0.009,-0.04318,1.0009,5.72021,0.14099,-1.08707
2.724,0.01007,-0.04608,1.0067,5.55908,0.26184,-1.19443
2.728,0.01007,-0.04776,1.01334,5.29724,0.06042,-1.15417
2.732,0.01053,-0.04662,1.01349,5.2771,0.04028,-1.14075
2.736,0.00977,-0.04852,1.01028,4.97498,0.16113,-0.81866
2.74,0.00832,-0.04417,1.00563,4.99512,0.12085,-0.8455
2.744,0.00969,-0.04204,1.00334,4.99512,-0.02014,-0.89918
2.748,0.009,-0.04639,1.00761,5.11597,-0.02014,-0.77839
2.752,0.00961,-0.04608,1.01006,4.89441,0.02014,-0.72471
2.756,0.01007,-0.04539,1.00967,4.73328,-0.10071,-0.60393
2.76,0.00816,-0.04753,1.00731,4.37073,-0.12085,-0.59051
2.764,0.00931,-0.04471,1.0022,4.12903,0,-0.36236
2.768,0.009,-0.04349,1.00082,3.98804,-0.10071,-0.80523
2.772,0.00977,-0.04639,1.00334,3.98804,-0.06042,-0.76497
2.776,0.00999,-0.04547,1.0038,3.70605,-0.22156,-0.71129
2.78,0.0087,-0.04562,1.00342,3.60535,-0.32227,-0.3892
2.784,0.00832,-0.047,1.00243,3.62549,-0.26184,-0.34893
2.788,0.00809,-0.04463,0.9996,3.30322,-0.36255,-0.34893
2.792,0.00961,-0.04501,1.00357,3.04138,-0.42297,-0.34893
2.796,0.00916,-0.04852,1.00891,2.83997,-0.30212,-0.33551
2.8,0.00854,-0.04486,1.0083,2.61841,-0.32227,-0.53682
2.804,0.00916,-0.04654,1.00815,2.45728,-0.40283,-0.16105
2.808,0.00809,-0.0457,1.00578,2.33643,-0.40283,-0.10736
2.812,0.00954,-0.04265,1.00594,2.13501,-0.10071,-0.21473
2.816,0.00908,-0.04677,1.01158,1.99402,-0.32227,-0.40262
2.82,0.00999,-0.04631,1.01341,1.73218,-0.20142,-0.40262
2.824,0.01106,-0.04692,1.01624,1.5509,-0.28198,-0.22815
2.828,0.009,-0.04929,1.01471,1.02722,-0.14099,-0.14763
2.832,0.00931,-0.04433,1.0083,0.68481,-0.06042,-0.21473
2.836,0.00969,-0.04456,1.00815,0.62439,-0.08057,-0.34893
2.84,0.01076,-0.04646,1.01189,0.40283,0,-0.20131
2.844,0.0106,-0.04616,1.01494,0.04028,-0.10071,-0.16105
2.848,0.00969,-0.04799,1.01517,-0.10071,-0.14099,0
2.852,0.01091,-0.04654,1.01051,-0.30212,-0.06042,0.16105
2.856,0.01083,-0.04433,1.00578,-0.58411,-0.04028,-0.24157
2.86,0.01137,-0.04654,1.00601,-0.56396,-0.10071,-0.22815
2.864,0.01167,-0.04639,1.00616,-0.78552,-0.20142,0.04026
2.868,0.0119,-0.04631,1.00632,-1.18835,0,-0.05368
2.872,0.01205,-0.0473,1.00792,-1.69189,-0.26184,-0.37578
2.876,0.01122,-0.04578,1.00609,-1.77246,-0.18127,-0.22815
2.88,0.01091,-0.04501,1.00655,-2.0343,-0.22156,-0.25499
2.884,0.01091,-0.04654,1.00922,-2.33643,-0.26184,-0.44288
2.888,0.01099,-0.04608,1.00983,-2.43713,-0.26184,-0.28183
2.892,0.01076,-0.04555,1.01105,-2.96082,0.06042,-0.3892
2.896,0.01167,-0.0473,1.01021,-3.0011,-0.04028,-0.37578
2.9,0.0106,-0.04517,1.00876,-3.2428,-0.10071,-0.30867
2.904,0.00992,-0.04593,1.01143,-3.20251,0,-0.29525
2.908,0.01076,-0.04799,1.01288,-3.30322,0.04028,-0.32209
2.912,0.01099,-0.0441,1.01334,-3.58521,-0.14099,-0.40262
2.916,0.01053,-0.04753,1.01639,-3.68591,-0.2417,-0.30867
2.92,0.01137,-0.04799,1.01479,-4.10889,-0.22156,-0.3892
2.924,0.01038,-0.0444,1.00952,-4.53186,-0.14099,-0.41604
2.928,0.01022,-0.0457,1.01051,-4.65271,-0.12085,-0.29525
2.932,0.01038,-0.04578,1.01158,-4.87427,0.10071,-0.34893
2.936,0.00999,-0.04478,1.01089,-5.21667,0.04028,-0.59051
2.94,0.01167,-0.04898,1.01425,-5.55908,-0.18127,-0.50998
2.944,0.01114,-0.04623,1.01097,-6.04248,-0.20142,-0.60393
2.948,0.01068,-0.04402,1.00662,-6.10291,0.04028,-0.49656
2.952,0.00977,-0.04715,1.00555,-6.16333,-0.04028,-0.42946
2.956,0.01366,-0.04311,1.0006,-6.36475,-0.08057,-0.59051
2.96,0.01213,-0.04509,1.00204,-6.52588,-0.10071,-0.68445
2.964,0.01205,-0.04738,1.00388,-6.54602,-0.04028,-0.75155
2.968,0.01358,-0.0428,1.0022,-6.76758,-0.02014,-0.61735
2.972,0.01129,-0.04478,1.00449,-6.92871,-0.02014,-0.5234
2.976,0.01144,-0.04814,1.00723,-7.17041,-0.04028,-0.37578
2.98,0.01068,-0.04372,1.00456,-7.53296,-0.10071,-0.53682
2.984,0.01122,-0.0444,1.00487,-7.43225,0,-0.4563
2.988,0.01167,-0.04723,1.00861,-7.67395,0.02014,-0.37578
2.992,0.01114,-0.04211,1.00533,-7.73438,-0.32227,-0.42946
2.996,0.01175,-0.04356,1.00807,-7.53296,-0.22156,-0.57708
3,0.01137,-0.04814,1.00967,-7.67395,-0.14099,-0.49656
3.4,0.01144,-0.04128,1.00471,-8.0365,0.32227,-0.41604
3.8,0.01183,-0.04463,1.00784,-7.99622,0.36255,-0.42946
3.12,0.01228,-0.04578,1.00456,-8.15735,0.18127,-0.30867
3.16,0.01167,-0.04005,1.00067,-8.2782,0.14099,-0.41604
3.2,0.01083,-0.04471,1.0038,-8.35876,-0.02014,-0.4563
3.24,0.01129,-0.04402,1.0025,-8.45947,-0.02014,-0.29525
3.28,0.01022,-0.03937,0.99899,-8.25806,0,-0.29525
3.32,0.01068,-0.0457,1.00212,-8.19763,0,-0.26841
3.36,0.01266,-0.04112,0.99594,-8.17749,0.28198,-0.0671
3.4,0.01053,-0.0386,0.99243,-7.87537,0.2417,-0.0671
3.44,0.01129,-0.04745,0.99571,-7.71423,0.02014,0.04026
3.48,0.01274,-0.04166,0.99129,-7.81494,-0.02014,0.18789
3.52,0.01068,-0.04158,0.98816,-7.53296,-0.20142,0.20131
3.56,0.01091,-0.04578,0.98839,-7.25098,-0.04028,0
3.6,0.01068,-0.03716,0.98412,-7.25098,0.12085,-0.26841
3.64,0.01038,-0.03998,0.98907,-6.76758,0.2417,-0.08052
3.68,0.01053,-0.04623,0.99358,-6.828,0.14099,0.10736
3.72,0.00984,-0.03929,0.98999,-6.84814,0.02014,0.42946
3.76,0.01015,-0.04456,0.99411,-6.32446,0.16113,0.30867
3.8,0.00984,-0.04265,0.99297,-6.02234,0.18127,0.22815
3.84,0.00977,-0.03769,0.98778,-6.0022,0.06042,0.16105
3.88,0.00778,-0.04158,0.99022,-5.53894,0.20142,0.09394
3.92,0.00977,-0.04295,0.99304,-5.55908,0.30212,0.33551
3.96,0.01068,-0.04257,0.9935,-5.2771,0.32227,0.18789
3.1,0.00786,-0.04555,0.99548,-5.07568,0.28198,0.09394
3.104,0.0087,-0.0412,0.99121,-4.93469,0.26184,0.20131
3.108,0.00908,-0.04135,0.99045,-4.71313,0.42297,0.33551
3.112,0.00656,-0.04112,0.99251,-4.45129,0.42297,0.40262
3.116,0.00526,-0.0399,0.98831,-4.41101,0.36255,0.3892
3.12,0.00839,-0.04158,0.99068,-3.92761,0.36255,0.18789
3.124,0.00793,-0.04326,0.9935,-3.9679,0.20142,0.08052
3.128,0.00587,-0.0386,0.98885,-3.80676,0.28198,0.20131
3.132,0.0071,-0.04456,0.9906,-3.30322,0.52368,0.24157
3.136,0.00938,-0.0396,0.98846,-3.22266,0.46326,0.09394
3.14,0.00725,-0.03914,0.98541,-2.98096,0.36255,0.20131
3.144,0.00633,-0.04669,0.98701,-2.90039,0.04028,0.0671
3.148,0.00641,-0.03563,0.98404,-2.77954,0.22156,0.08052
3.152,0.00664,-0.04066,0.98907,-2.25586,0.12085,0.14763
3.156,0.00687,-0.04822,0.99876,-2.07458,0.22156,0.20131
3.16,0.00648,-0.03883,0.99518,-2.13501,0.18127,0.01342
3.164,0.00595,-0.04211,0.99319,-1.89331,0.20142,-0.17447
3.168,0.00671,-0.04593,0.99243,-1.93359,0.10071,-0.44288
3.172,0.00488,-0.03822,0.98755,-1.87317,0.12085,-0.48314
3.176,0.00465,-0.04028,0.99174,-1.71204,0.36255,-0.42946
3.18,0.00664,-0.047,1.00006,-1.57104,0.32227,-0.24157
3.184,0.00641,-0.04272,1.00166,-1.71204,0.40283,-0.20131
3.188,0.00587,-0.04417,1.00182,-1.69189,0.40283,-0.36236
3.192,0.00671,-0.04326,0.99945,-1.61133,0.4834,-0.59051
3.196,0.00656,-0.03929,0.9977,-1.63147,0.42297,-0.36236
3.2,0.00496,-0.04539,0.99922,-1.3092,0.28198,-0.37578
3.204,0.00656,-0.04204,1.00037,-1.34949,0.28198,-0.49656
3.208,0.00572,-0.04311,1.00311,-1.38977,0.2417,-0.76497
3.212,0.00427,-0.04593,1.00494,-1.40991,0.2417,-0.8455
3.216,0.00519,-0.04311,1.0009,-1.26892,0.18127,-0.77839
3.22,0.00488,-0.04189,1.0006,-1.02722,0.40283,-0.63077
3.224,0.00687,-0.04478,0.99907,-1.14807,0.50354,-0.65761
3.228,0.00648,-0.04128,0.99312,-1.28906,0.38269,-0.50998
3.232,0.00679,-0.04158,0.9906,-1.24878,0.06042,-0.67103
3.236,0.00496,-0.0415,0.99297,-1.08765,0.08057,-0.67103
3.24,0.00473,-0.04173,0.99709,-1.10779,0.12085,-0.65761
3.244,0.00809,-0.04379,1.00197,-1.24878,0.40283,-0.76497
3.248,0.00618,-0.04646,1.00189,-1.3092,0.34241,-0.81866
3.252,0.00755,-0.04059,0.99754,-1.34949,0.32227,-0.77839
3.256,0.00748,-0.04311,0.99358,-1.18835,0.34241,-0.67103
3.26,0.00641,-0.04219,0.98778,-1.16821,0.14099,-0.57708
3.264,0.00641,-0.0399,0.98824,-1.28906,0.10071,-0.60393
3.268,0.0071,-0.0415,0.9948,-1.14807,0.14099,-0.77839
3.272,0.009,-0.04356,1.00204,-1.2085,0.18127,-0.76497
3.276,0.00603,-0.04539,1.00319,-1.26892,0,-0.83208
3.28,0.00732,-0.04028,0.99831,-1.26892,0.22156,-0.57708
3.284,0.00771,-0.04463,0.9935,-0.92651,0.02014,-0.57708
3.288,0.00496,-0.0396,0.98701,-0.74524,-0.10071,-0.56366
3.292,0.00694,-0.03914,0.98602,-0.68481,-0.08057,-0.5234
3.296,0.00603,-0.04349,0.99525,-0.32227,0.06042,-0.40262
3.3,0.00603,-0.0399,1.00128,-0.18127,0.34241,-0.28183
3.304,0.0061,-0.04227,1.00166,-0.06042,0.38269,-0.12079
3.308,0.00679,-0.04028,0.99625,0.10071,0.44312,-0.05368
3.312,0.00702,-0.03944,0.98808,0.12085,0.30212,-0.21473
3.316,0.00618,-0.04501,0.98366,0.54382,0.22156,-0.25499
3.32,0.00694,-0.0399,0.98045,0.70496,0.40283,-0.22815
3.324,0.0061,-0.0354,0.98457,0.92651,0.20142,-0.10736
3.328,0.00671,-0.04433,0.99335,1.28906,0.22156,0.18789
3.332,0.00786,-0.04601,0.99068,1.2085,0.30212,0.32209
3.336,0.00717,-0.0425,0.9832,1.5509,0.32227,0.26841
3.34,0.0061,-0.04272,0.98213,2.15515,0.26184,0.42946
3.344,0.00641,-0.03563,0.97641,2.31628,0.08057,0.64419
3.348,0.00511,-0.03944,0.97641,2.7594,-0.04028,0.32209
3.352,0.00374,-0.04257,0.97878,2.96082,-0.12085,0.40262
3.356,0.00389,-0.0386,0.97672,2.98096,0,0.72471
3.36,0.00244,-0.03616,0.98557,3.42407,-0.04028,0.72471
3.364,0.00229,-0.03792,0.99304,3.68591,0.12085,0.79181
3.368,0.00443,-0.04257,0.98824,3.92761,0.2417,0.72471
3.372,0.00397,-0.04456,0.98396,4.20959,0,1.01996
3.376,0.00259,-0.03838,0.98244,4.51172,-0.06042,1.12733
3.38,0.00031,-0.02975,0.98625,4.61243,-0.10071,1.16759
3.384,0.00229,-0.03983,0.99396,4.85413,-0.18127,1.26153
3.388,0.00336,-0.03708,0.99739,5.05554,-0.20142,1.23469
3.392,0.00168,-0.03159,1.00342,5.19653,0,1.32864
3.396,0.0045,-0.04807,1.01059,5.45837,0.18127,1.27495
3.4,0.00259,-0.03746,0.99876,5.49866,0.20142,1.27495
3.404,0.00458,-0.02884,0.99579,5.7605,0.18127,1.48968
3.408,0.01167,-0.05066,1.00761,6.10291,0.04028,1.436
3.412,0.00847,-0.03944,0.99724,6.26404,0,1.15417
3.416,0.00526,-0.0341,1.00182,6.54602,0.02014,1.0468
3.42,0.00717,-0.04906,1.01166,6.28418,0.22156,1.14075
3.424,0.00565,-0.03403,0.99442,6.02234,0.12085,1.24811
3.428,0.00343,-0.03426,1.00853,6.56616,0.10071,1.19443
3.432,0.01038,-0.05531,1.01418,6.26404,0.22156,1.12733
3.436,0.00916,-0.05196,0.99312,6.02234,-0.04028,1.28838
3.44,0.00023,-0.04425,0.98366,6.40503,-0.36255,1.28838
3.444,-0.00092,-0.03342,0.9819,6.30432,-0.36255,1.10049
3.448,-0.00084,-0.03136,0.98366,6.46545,-0.16113,1.11391
3.452,0.00122,-0.04005,1.00281,6.62659,-0.04028,1.3018
3.456,0.00603,-0.04227,1.0273,6.10291,-0.10071,1.39574
3.46,0.00381,-0.03593,1.02615,5.29724,-0.32227,1.27495
3.464,0.00923,-0.05051,1.01448,5.63965,-0.54382,1.06023
3.468,0.00175,-0.04906,0.99083,5.23682,-0.50354,1.08707
3.472,0.00092,-0.03273,0.97023,5.13611,-0.20142,1.06023
3.476,0.00626,-0.05608,0.99785,6.32446,-0.14099,1.08707
3.48,0.00183,-0.04707,1.0218,5.67993,0,1.06023
3.484,0.00427,-0.03639,1.03218,5.0354,-0.02014,0.96628
3.488,0.00229,-0.06844,1.0498,5.49866,-0.26184,0.76497
3.492,-0.00778,-0.04036,1.00578,3.66577,-0.20142,0.81866
3.496,-0.00282,-0.01579,0.96458,3.94775,0.02014,0.88576
3.5,0.00206,-0.05249,0.99846,5.45837,0,0.77839
3.504,0.00153,-0.05554,1.01883,4.24988,-0.12085,0.5234
3.508,0.00458,-0.03891,1.02013,3.18237,-0.06042,0.40262
3.512,0.01373,-0.0592,1.04652,3.80676,0.12085,0.25499
3.516,0.00084,-0.06729,1.0479,2.90039,-0.02014,0.42946
3.52,-0.00351,-0.0322,0.99678,1.71204,0.22156,0.42946
3.524,0.00359,-0.03906,0.98297,2.53784,0.30212,0.40262
3.528,-8.00E-05,-0.05363,0.99541,2.45728,0,0.24157
3.532,-0.0013,-0.03571,0.99655,1.7926,-0.18127,0.0671
3.536,0.01022,-0.04402,1.01929,1.81274,-0.38269,-0.10736
3.54,0.0061,-0.0631,1.03935,1.24878,-0.46326,-0.18789
3.544,0.00259,-0.04379,1.02287,0.10071,-0.36255,-0.12079
3.548,0.00656,-0.04349,1.00754,0.04028,0.04028,-0.16105
3.552,0.00389,-0.04967,1.00319,-0.20142,0.12085,-0.09394
3.556,-0.00237,-0.04433,0.99533,-0.76538,-0.16113,0.02684
3.56,0.00519,-0.03807,0.98816,-1.02722,-0.32227,-0.24157
3.564,0.00992,-0.05623,1.01257,-0.58411,-0.4834,-0.63077
3.568,-0.00031,-0.05661,1.02882,-1.3092,-0.52368,-0.57708
3.572,0.00565,-0.03876,1.02791,-2.11487,-0.04028,-0.5234
3.576,0.00999,-0.05234,1.03065,-2.07458,-0.04028,-0.49656
3.58,0.0016,-0.04776,1.01471,-2.73926,-0.02014,-0.75155
3.584,0.00099,-0.04364,1.00121,-3.10181,0.06042,-0.80523
3.588,0.009,-0.04852,1.00281,-3.06152,-0.04028,-0.79181
3.592,0.00587,-0.04555,1.01196,-3.54492,-0.10071,-0.95286
3.596,0.0016,-0.04799,1.03058,-3.62549,-0.06042,-1.01996
3.6,0.01007,-0.04913,1.04179,-4.0686,0.22156,-0.83208
3.604,0.00801,-0.05341,1.03851,-4.51172,0.04028,-0.83208
3.608,0.00351,-0.05486,1.01532,-4.99512,0.2417,-0.8455
3.612,0.00687,-0.03914,0.99205,-5.59937,0.30212,-0.80523
3.616,0.00389,-0.03899,0.99182,-5.33752,0.38269,-0.95286
3.62,0.00107,-0.04105,1.00212,-5.0354,0.18127,-0.92602
3.624,0.00488,-0.04631,1.01349,-5.33752,-0.04028,-1.01996
3.628,0.00946,-0.04349,1.01891,-5.96191,-0.12085,-1.20785
3.632,0.00526,-0.04242,1.02242,-6.22375,-0.04028,-1.15417
3.636,0.00679,-0.05463,1.01715,-6.70715,-0.06042,-1.08707
3.64,0.00839,-0.04402,0.9922,-7.00928,0,-1.18101
3.644,0.00519,-0.03799,0.97748,-7.04956,-0.08057,-1.15417
3.648,0.00549,-0.0396,0.98427,-6.88843,-0.26184,-1.01996
3.652,0.00633,-0.04601,1.00174,-6.92871,-0.28198,-1.0468
3.656,0.00618,-0.04883,1.01204,-6.90857,-0.36255,-1.06023
3.66,0.00572,-0.0457,1.01295,-7.29126,-0.10071,-1.10049
3.664,0.00618,-0.04913,1.01089,-7.61353,-0.18127,-0.80523
3.668,0.00465,-0.04181,1.0006,-7.85522,-0.14099,-0.68445
3.672,0.00282,-0.04181,0.98915,-7.81494,-0.02014,-0.73813
3.676,0.00488,-0.0425,0.99083,-7.59338,-0.34241,-0.89918
3.68,0.0029,-0.04433,1.00235,-7.47253,-0.4834,-0.9126
3.684,0.0074,-0.04471,1.01715,-7.37183,-0.26184,-0.67103
3.688,0.00725,-0.04974,1.02715,-7.45239,-0.16113,-0.68445
3.692,0.00587,-0.05013,1.01875,-7.77466,0.14099,-0.5234
3.696,0.00412,-0.04013,1.00441,-7.57324,0.28198,-0.49656
3.7,0.00351,-0.04105,0.99892,-7.53296,0.12085,-0.61735
3.704,0.00496,-0.04219,0.99327,-7.53296,-0.04028,-0.75155
3.708,0.00259,-0.03876,0.99495,-7.67395,-0.18127,-0.71129
3.712,0.00427,-0.04425,1.00906,-7.49268,-0.30212,-0.64419
3.716,0.00801,-0.04898,1.01776,-8.05664,0,-0.67103
3.72,0.00626,-0.04883,1.01166,-8.29834,0.06042,-0.37578
3.724,0.0058,-0.04639,1.00128,-8.49976,0.08057,-0.26841
3.728,0.00465,-0.04036,0.98663,-8.41919,-0.06042,-0.37578
3.732,0.00168,-0.03853,0.98015,-8.13721,-0.22156,-0.49656
3.736,0.0016,-0.04135,0.98663,-7.85522,-0.28198,-0.44288
3.74,0.00435,-0.04211,0.99602,-8.09692,-0.38269,-0.36236
3.744,0.00679,-0.04456,1.00868,-7.97607,-0.34241,-0.33551
3.748,0.00397,-0.05043,1.0128,-8.01636,0.02014,-0.44288
3.752,0.00572,-0.04539,1.00105,-8.2782,0.20142,-0.41604
3.756,0.00252,-0.0396,0.98579,-8.31848,-0.18127,-0.48314
3.76,0.00053,-0.0354,0.98488,-8.21777,-0.30212,-0.46972
3.764,0.00381,-0.04623,1.00204,-7.85522,-0.14099,-0.55024
3.768,0.00313,-0.04494,1.01021,-8.05664,-0.2417,-0.60393
3.772,0.00313,-0.04395,1.01463,-7.87537,-0.46326,-0.56366
3.776,0.00305,-0.05104,1.01669,-7.69409,-0.14099,-0.67103
3.78,0.00252,-0.04303,1.0083,-8.25806,0.18127,-0.69787
3.784,0.00244,-0.04066,0.99922,-8.13721,0.10071,-0.53682
3.788,0.00114,-0.0386,0.99884,-7.99622,-0.02014,-0.5234
3.792,0.00305,-0.04242,1.0051,-8.0365,-0.38269,-0.61735
3.796,0.00259,-0.04517,1.01006,-8.13721,-0.40283,-0.60393
3.8,0.00229,-0.04608,1.01265,-7.99622,-0.34241,-0.64419
3.804,0.0016,-0.04128,1.00662,-8.09692,0.02014,-0.87234
3.808,0.00198,-0.04066,0.99998,-8.07678,0.04028,-0.77839
3.812,0.00282,-0.04738,0.998,-8.0365,-0.14099,-0.87234
3.816,0.00549,-0.03967,0.9938,-8.17749,-0.06042,-1.12733
3.82,0.00389,-0.03792,0.99129,-8.33862,-0.34241,-1.22127
3.824,0.00076,-0.04501,0.98755,-7.97607,-0.32227,-0.9126
3.828,0.00351,-0.04456,0.98976,-7.75452,-0.20142,-1.0468
3.832,0.00534,-0.04242,0.99579,-7.83508,-0.08057,-1.10049
3.836,0.00389,-0.04021,0.99571,-7.75452,-0.08057,-1.18101
3.84,0.00092,-0.04013,0.9864,-7.65381,-0.2417,-1.00654
3.844,0.00496,-0.03906,0.98244,-7.21069,-0.32227,-1.03338
3.848,0.00275,-0.04189,0.98618,-6.94885,-0.36255,-1.07365
3.852,0.00038,-0.03784,0.98526,-6.96899,-0.18127,-1.07365
3.856,0.00267,-0.04211,0.98839,-6.5863,-0.32227,-0.9797
3.86,0.00389,-0.04181,0.99098,-6.52588,-0.36255,-1.07365
3.864,0.00343,-0.03975,0.99419,-6.28418,-0.34241,-1.06023
3.868,0.0042,-0.03792,0.99518,-6.06262,-0.58411,-1.08707
3.872,0.00435,-0.04204,0.99426,-5.72021,-0.56396,-1.15417
3.876,0.0032,-0.04189,0.99449,-5.29724,-0.2417,-1.00654
3.88,0.00595,-0.04135,0.99411,-5.17639,-0.16113,-1.00654
3.884,0.00381,-0.04051,0.9906,-5.13611,-0.2417,-0.99312
3.888,0.00229,-0.03616,0.98656,-4.77356,-0.22156,-1.0468
3.892,0.00275,-0.04234,0.99228,-4.41101,-0.32227,-0.92602
3.896,0.00343,-0.04349,0.99678,-4.43115,-0.30212,-0.71129
3.9,0.00519,-0.04166,0.99251,-4.35059,-0.30212,-0.60393
3.904,0.00572,-0.04219,0.98549,-4.00818,-0.22156,-0.8455
3.908,0.00496,-0.0367,0.97908,-3.64563,-0.18127,-0.76497
3.912,0.00267,-0.04196,0.97252,-3.14209,-0.08057,-0.73813
3.916,0.00221,-0.03777,0.96947,-2.65869,-0.12085,-0.71129
3.92,0.00488,-0.03807,0.97435,-2.25586,-0.10071,-0.64419
3.924,0.0058,-0.04204,0.98297,-2.0343,-0.22156,-0.56366
3.928,0.00313,-0.0386,0.98099,-1.69189,-0.16113,-0.50998
3.932,0.00465,-0.03807,0.97321,-1.08765,0.04028,-0.60393
3.936,0.00687,-0.04349,0.97183,-0.54382,-0.12085,-0.59051
3.94,0.00313,-0.03738,0.96718,-0.04028,-0.28198,-0.50998
3.944,0.00298,-0.03197,0.96771,0.50354,-0.32227,-0.46972
3.948,0.0042,-0.04242,0.97893,0.78552,-0.30212,-0.5234
3.952,0.00626,-0.04051,0.98785,0.82581,-0.42297,-0.5234
3.956,0.0042,-0.04219,0.99579,1.18835,-0.38269,-0.4563
3.96,0.00488,-0.04082,0.9922,1.4502,0,-0.41604
3.964,0.00603,-0.04059,0.98427,1.91345,-0.14099,-0.34893
3.968,0.00366,-0.04433,0.98633,2.35657,-0.38269,-0.26841
3.972,0.00374,-0.03906,0.98801,2.39685,-0.40283,-0.08052
3.976,0.00206,-0.03937,0.99197,2.73926,-0.4834,0
3.98,0.00374,-0.04417,1.0006,3.06152,-0.30212,-0.12079
3.984,0.00595,-0.04478,1.00204,2.96082,-0.30212,-0.21473
3.988,0.00534,-0.04326,0.99663,3.14209,-0.12085,-0.02684
3.992,0.00572,-0.0425,0.99182,3.26294,-0.06042,-0.13421
3.996,0.00259,-0.03937,0.98755,3.68591,-0.2417,-0.08052
4,0.00282,-0.04227,0.98549,3.88733,-0.40283,0.01342
4.4,0.00252,-0.04158,0.98625,3.86719,-0.58411,0.0671
4.8,0.00328,-0.0399,0.98915,3.86719,-0.4834,0.05368
4.12,0.0045,-0.04211,0.9919,3.92761,-0.26184,-0.05368
4.16,0.00526,-0.04288,0.98763,4.12903,-0.12085,-0.08052
4.2,0.00511,-0.04204,0.98206,4.7937,-0.40283,0.13421
4.24,0.00435,-0.04059,0.97954,4.77356,-0.42297,0.20131
4.28,0.00305,-0.04051,0.98358,4.81384,-0.58411,0.10736
4.32,0.0029,-0.04295,0.99052,4.87427,-0.66467,0.08052
4.36,0.00435,-0.04295,0.9964,4.57214,-0.7251,-0.10736
4.4,0.00549,-0.04288,1.00197,4.85413,-0.54382,0
